Datetime,AG,AL,AU,A,CF,CU,C,MA,PM,RU,SC,SN,SR,Y
14/02/2023,5113,17800,428.6599999999998,4818,14630,68380,2830,2586,3122,15480,489.60000000000014,221080,5211,7660
15/02/2023,5072,17520,427.5799999999998,4851,14670,68340,2823,2575,3122,15425,485.0000000000001,215950,5190,7604
16/02/2023,5078,17690,427.3999999999998,4873,14670,68210,2833,2590,3122,15460,496.9000000000002,219030,5200,7718
17/02/2023,5039,17735,426.1799999999998,4893,14490,68580,2845,2581,3122,15385,487.0000000000001,217920,5173,7868
20/02/2023,5125,17980,428.2199999999998,4878,14690,69100,2854,2590,3122,15460,479.3000000000002,217420,5227,7888
21/02/2023,5124,17985,427.6199999999998,4877,14780,69800,2852,2625,3122,15475,470.70000000000016,223350,5215,7858
22/02/2023,5149,17965,428.8599999999998,4937,14785,69750,2854,2637,3122,15425,468.70000000000016,224600,5251,7880
23/02/2023,5121,17880,427.8599999999998,4883,14765,69560,2840,2680,3122,15465,457.60000000000014,222350,5236,7824
24/02/2023,5104,17835,429.0599999999998,4892,14605,69160,2844,2692,3122,15485,474.60000000000014,218030,5249,7930
27/02/2023,5030,17575,428.1199999999998,4873,14610,67850,2821,2673,3122,15390,470.60000000000014,212780,5185,7862
28/02/2023,5035,17660,428.5599999999998,4865,14685,68600,2814,2648,3122,15345,470.9000000000002,215020,5232,7828
01/03/2023,5095,17875,429.93999999999977,4859,14765,69630,2831,2655,3122,15455,480.3000000000002,215610,5242,7844
02/03/2023,5050,17850,429.4999999999998,4848,15030,69330,2825,2631,3122,15525,481.70000000000016,210600,5273,7872
03/03/2023,5091,17975,431.4999999999998,4827,15070,69370,2815,2629,3122,15500,491.0000000000001,205290,5323,8020
06/03/2023,5138,17790,434.37999999999977,4784,15010,68860,2801,2623,3122,15325,493.3000000000002,205440,5410,7872
07/03/2023,5108,17810,434.8399999999998,4752,14985,69140,2824,2636,3122,15340,505.5000000000001,204820,5452,7862
08/03/2023,4941,17740,429.9599999999998,4707,14985,68430,2832,2597,3122,15185,487.4000000000002,202930,5469,7726
09/03/2023,4943,17695,429.87999999999977,4852,14805,68840,2817,2596,3122,15085,483.4000000000002,198700,5490,7728
10/03/2023,4936,17465,432.6999999999998,4850,14660,68360,2827,2562,3122,14885,468.70000000000016,192740,5598,7540
13/03/2023,5074,17635,436.2999999999998,4830,14555,68820,2812,2601,3122,14865,475.3000000000002,194670,5579,7524
14/03/2023,5217,17470,441.4599999999998,4793,14555,68100,2810,2597,3122,14850,452.20000000000016,189790,5536,7350
15/03/2023,5215,17575,441.6399999999998,4757,14595,68210,2809,2575,3122,14835,446.4000000000002,192090,5479,7350
16/03/2023,5202,17335,445.5799999999998,4770,14150,65970,2801,2492,3122,14465,419.2000000000002,183930,5397,7146
17/03/2023,5219,17430,447.5399999999998,4725,14220,66770,2813,2528,3122,14570,423.3000000000002,189310,5425,7162
20/03/2023,5306,17240,460.1199999999998,4725,14300,66360,2820,2541,3122,14550,401.9000000000002,189690,5415,7104
21/03/2023,5292,17375,456.6599999999998,4717,14250,67270,2756,2517,3122,14605,413.2000000000002,190680,5447,7096
22/03/2023,5309,17415,450.5199999999998,4743,14310,67820,2745,2539,3122,14595,423.9000000000002,194920,5468,6904
23/03/2023,5345,17500,453.4599999999998,4707,14285,68090,2745,2538,3122,14570,427.4000000000002,193490,5490,6832
24/03/2023,5377,17735,455.7999999999998,4712,14215,69500,2726,2526,3122,14615,428.4000000000002,205390,5487,6828
27/03/2023,5361,17745,453.2399999999998,4695,14230,68990,2681,2521,3122,14770,428.1000000000002,207450,5443,6818
28/03/2023,5340,17955,451.2799999999998,4678,14525,69060,2719,2497,3122,14825,440.10000000000025,210710,5492,6980
29/03/2023,5372,17955,452.8599999999998,4650,14700,69020,2720,2498,3122,14760,446.60000000000025,212300,5582,7006
30/03/2023,5456,17960,453.9999999999998,4648,14645,69400,2723,2510,3122,14795,443.70000000000016,213360,5664,7124
31/03/2023,5504,17980,456.2999999999998,4669,14645,68940,2705,2539,3122,14825,447.8000000000002,214830,5731,7118
03/04/2023,5454,17910,450.7199999999998,4667,14655,68890,2702,2502,3122,14750,490.10000000000025,211350,5776,7272
04/04/2023,5514,17940,455.7999999999998,4637,14685,68820,2703,2496,3122,14630,503.8000000000002,210190,5713,7390
06/04/2023,5714,17845,462.2799999999998,4578,14805,68260,2692,2437,3122,14495,504.60000000000025,201170,5829,7286
07/04/2023,5759,17955,462.4199999999998,4530,15010,68780,2709,2435,3122,14460,512.4000000000002,203010,6002,7254
10/04/2023,5688,17880,457.8999999999998,4532,14920,68480,2744,2404,3122,14515,508.3000000000002,197570,5959,7140
11/04/2023,5738,17750,459.93999999999977,4469,14900,68620,2749,2439,3122,14565,509.0000000000002,197040,6005,7214
12/04/2023,5833,17680,463.93999999999977,4480,14840,68600,2738,2456,3122,14570,514.2000000000002,197080,6041,7144
13/04/2023,5848,17755,463.9199999999998,4479,14985,68910,2723,2459,3122,14515,521.4000000000002,198570,5979,7070
14/04/2023,5946,17990,466.0999999999998,4460,14905,69790,2737,2472,3122,14475,516.3000000000002,204190,5990,7018
17/04/2023,5854,18035,461.1799999999998,4447,15235,69910,2713,2507,3122,14740,519.2000000000003,225010,6102,7034
18/04/2023,5786,18265,459.3599999999998,4508,15255,69520,2723,2515,3122,14740,513.1000000000003,229010,6112,7214
19/04/2023,5770,18305,459.0799999999998,4456,15270,69210,2715,2505,3122,14815,506.8000000000002,225340,6070,7118
20/04/2023,5824,18480,459.6399999999998,4347,15285,69090,2691,2534,3122,14875,493.0000000000002,225800,6064,6948
21/04/2023,5769,18165,457.6199999999998,4260,14965,68400,2653,2541,3122,14695,480.2000000000003,218910,6186,6754
24/04/2023,5742,18110,456.2999999999998,4342,15005,68080,2653,2480,3122,14530,479.9000000000002,218030,6023,6732
25/04/2023,5795,18075,460.0599999999998,4321,15330,67910,2652,2486,3122,14825,493.9000000000002,218850,6097,6750
26/04/2023,5775,17985,461.5999999999998,4281,15435,67260,2666,2455,3122,14840,482.9000000000002,214450,6193,6800
27/04/2023,5796,17710,462.5399999999998,4239,15335,66390,2642,2399,3122,14575,452.10000000000025,212410,6181,6674
28/04/2023,5779,17745,459.1799999999998,4227,15595,67240,2625,2403,3122,14605,457.7000000000003,218740,6318,6672
04/05/2023,5919,17690,469.2399999999998,4193,15825,66750,2582,2373,3122,14635,422.9000000000002,217360,6190,6808
05/05/2023,6006,17595,471.8999999999998,4284,16105,66640,2583,2350,3122,14565,421.10000000000025,215190,6208,6800
08/05/2023,5932,17735,466.3399999999998,4498,16030,67300,2610,2402,3122,14905,439.9000000000002,216090,6239,6880
09/05/2023,5899,17550,467.1599999999998,4465,15710,66900,2583,2356,3122,14845,441.60000000000025,214400,6189,6756
10/05/2023,5931,17570,468.87999999999977,4332,15795,67070,2547,2333,3122,14960,445.4000000000002,213890,6237,6728
11/05/2023,5825,17305,468.7999999999998,4347,15730,65140,2507,2329,3122,14995,439.0000000000002,212960,6235,6530
12/05/2023,5591,17145,465.4799999999998,4479,15550,64440,2520,2285,3122,14850,420.8000000000002,203490,6081,6532
15/05/2023,5605,17390,467.3999999999998,4474,15870,64810,2514,2305,3122,15140,420.4000000000002,205920,6149,6550
16/05/2023,5543,17390,466.2399999999998,4481,15815,64190,2525,2318,3122,15035,428.3000000000002,204470,6131,6442
17/05/2023,5555,17650,464.2199999999998,4492,15830,64380,2528,2345,3122,15090,424.10000000000025,205730,6189,6352
18/05/2023,5558,17750,463.37999999999977,4453,15965,65590,2525,2309,3122,15030,440.5000000000002,207220,6216,6346
19/05/2023,5594,17705,461.5999999999998,4440,16105,65520,2528,2236,3122,15050,446.4000000000002,206930,6173,6386
22/05/2023,5606,17420,463.5199999999998,4454,16235,64830,2535,2154,3122,15010,429.5000000000002,203810,6387,6244
23/05/2023,5563,17380,461.5999999999998,4459,16245,64190,2561,2126,3122,14810,438.0000000000002,199300,6430,6280
24/05/2023,5538,16965,463.87999999999977,4484,15835,63820,2538,2140,3122,14635,449.5000000000002,203560,6372,6192
25/05/2023,5477,17065,461.9799999999998,4439,15675,63430,2559,2081,3122,14585,454.0000000000002,205700,6276,6278
26/05/2023,5477,17600,459.4799999999998,4429,15585,64600,2596,2118,3122,14710,444.4000000000002,208070,6174,6402
29/05/2023,5538,17440,459.6399999999998,4378,15755,65180,2604,2120,3122,14750,454.60000000000025,214740,6226,6302
30/05/2023,5495,17375,458.5999999999998,4454,15615,64770,2612,2087,3122,14730,452.2000000000003,215430,6178,6224
31/05/2023,5593,17430,464.8399999999998,4372,15610,64890,2614,2089,3122,14665,426.4000000000002,212980,6186,5984
01/06/2023,5633,17715,464.9599999999998,4430,16510,65690,2632,2125,3122,14685,428.4000000000002,215730,6215,6130
02/06/2023,5695,17895,466.2799999999998,4427,16450,66220,2632,2158,3122,14835,440.8000000000002,217050,6058,6178
05/06/2023,5603,17495,461.2399999999998,4414,16870,65740,2637,2128,3122,14805,450.3000000000002,213580,6085,6234
06/06/2023,5630,17515,464.25999999999976,4397,16970,66420,2623,2110,3122,14660,447.5000000000002,214370,6092,6244
07/06/2023,5636,17520,465.0799999999998,4456,16925,66510,2623,2077,3122,14920,446.2000000000003,215030,6164,6220
08/06/2023,5679,17635,462.43999999999977,4418,16975,66630,2631,2110,3122,14965,458.10000000000025,212940,6179,6210
09/06/2023,5849,17840,466.31999999999977,4434,16900,67050,2638,2112,3122,14895,448.0000000000002,221390,6314,6410
12/06/2023,5815,17605,466.4799999999998,4407,16865,66800,2600,2038,3122,14730,437.0000000000002,215840,6262,6380
13/06/2023,5831,17740,467.6599999999998,4420,16980,67310,2624,2080,3122,14795,430.4000000000002,217230,6277,6428
14/06/2023,5773,17925,464.87999999999977,4404,16940,67700,2624,2083,3122,14920,446.9000000000002,218100,6259,6514
15/06/2023,5669,17880,461.1199999999998,4447,16880,67820,2665,2105,3122,14990,438.5000000000002,220650,6292,6586
16/06/2023,5755,18080,464.4799999999998,4559,16905,68600,2687,2127,3122,14965,452.0000000000002,226770,6248,6892
19/06/2023,5779,17870,465.2199999999998,4598,16585,68420,2693,2120,3122,14920,450.8000000000002,221980,6226,6926
20/06/2023,5767,17960,465.7399999999998,4634,16810,68540,2694,2149,3122,14890,455.70000000000016,224300,6271,6974
21/06/2023,5624,17805,463.81999999999977,4682,16460,68900,2705,2144,3122,14870,472.10000000000025,225170,6265,6834
26/06/2023,5568,17595,463.1199999999998,4687,16375,68460,2708,2114,3122,14695,464.20000000000016,219660,6149,6862
27/06/2023,5615,17770,462.8399999999998,4675,16425,68470,2732,2160,3122,14785,464.10000000000025,219010,6000,6856
28/06/2023,5587,17740,461.0799999999998,4718,16440,68000,2719,2167,3122,14770,454.9000000000002,219860,5965,6958
29/06/2023,5591,17650,461.5199999999998,4750,16390,67550,2731,2213,3122,14720,463.5000000000002,220100,5969,6886
30/06/2023,5580,17680,462.4599999999998,4756,16770,67620,2745,2230,3122,14915,467.0000000000002,226030,6038,6946
03/07/2023,5642,17790,463.29999999999984,4818,16895,68580,2744,2233,3122,14930,471.5000000000002,230050,6140,7402
04/07/2023,5651,17650,463.7199999999998,4838,16615,68430,2765,2223,3122,14900,469.9000000000002,231040,6092,7298
05/07/2023,5625,17490,464.5199999999998,4878,16665,68080,2797,2193,3122,15010,473.9000000000002,230840,6088,7320
06/07/2023,5703,17535,464.4199999999999,4817,16685,68120,2806,2226,3122,15320,478.8000000000002,239820,6078,7310
07/07/2023,5602,17515,463.5799999999998,4797,16790,67930,2805,2226,3122,15295,481.70000000000016,239070,6041,7218
10/07/2023,5672,17660,464.8399999999998,4759,16775,68070,2796,2245,3122,15175,488.10000000000025,236300,6046,7232
11/07/2023,5720,17810,464.9599999999998,4750,17210,68450,2772,2309,3122,15175,488.5000000000002,237820,6076,7232
12/07/2023,5695,17770,464.8799999999998,4754,17350,68070,2763,2345,3122,15215,495.20000000000016,238080,6104,7272
13/07/2023,5871,17975,469.0799999999998,4726,17335,68930,2753,2321,3122,15265,500.5000000000001,240230,6194,7162
14/07/2023,5918,17970,466.7599999999998,4717,17235,69610,2755,2389,3122,15315,504.70000000000016,238340,6223,7264
17/07/2023,5942,17890,468.0999999999998,4711,17015,69060,2771,2287,3122,14960,492.9000000000002,236620,6190,7216
18/07/2023,5963,17920,469.6999999999998,4696,17290,68830,2722,2363,3122,14995,493.8000000000002,238580,6183,7258
19/07/2023,6048,17925,475.23999999999984,4701,17270,69080,2736,2339,3122,15035,504.20000000000016,238750,6185,7378
20/07/2023,6056,17945,474.7199999999998,4685,17255,68820,2736,2314,3122,15095,503.9000000000002,241690,6164,7456
21/07/2023,5988,17990,472.05999999999983,4658,17275,69040,2707,2287,3122,14950,509.0000000000001,240420,6092,7332
24/07/2023,5972,17970,471.85999999999984,4570,17030,68610,2700,2280,3122,14885,509.8000000000002,237380,6134,7234
25/07/2023,5947,18110,469.55999999999983,4559,17135,69360,2704,2322,3122,14975,521.7000000000002,240430,6134,7300
26/07/2023,5986,18040,471.4399999999998,4588,17195,69540,2722,2329,3122,15035,522.9000000000002,239750,6180,7436
27/07/2023,6015,18130,472.5199999999998,4580,17240,69420,2710,2325,3122,15010,523.4000000000002,241830,6135,7434
28/07/2023,5868,18100,469.05999999999983,4565,17215,69520,2727,2367,3122,15040,527.6000000000001,239680,6115,7402
31/07/2023,5869,18090,468.73999999999984,4567,17415,69950,2732,2357,3122,15135,531.0000000000001,239220,6005,7228
01/08/2023,5941,18280,470.3399999999998,4564,17440,71020,2720,2432,3122,15020,539.7000000000002,233530,6043,7330
02/08/2023,5898,18235,469.9399999999998,4527,17440,69840,2733,2416,3122,15045,545.2000000000002,233820,6076,7420
03/08/2023,5756,18170,467.79999999999984,4538,17150,69280,2768,2391,3122,14810,525.7000000000002,235940,6065,7236
04/08/2023,5740,18210,467.1599999999998,4576,17115,69770,2784,2414,3122,14825,542.3000000000002,234420,6093,7398
07/08/2023,5773,18195,468.3999999999998,4594,17335,69450,2784,2388,3122,14795,548.9000000000002,234340,6073,7334
08/08/2023,5738,18180,468.3999999999998,4585,17085,69150,2810,2389,3122,14795,541.6000000000001,232580,6142,7206
09/08/2023,5706,18240,468.11999999999983,4707,17125,69020,2825,2423,3122,14885,551.5000000000001,232100,6288,7316
10/08/2023,5678,18215,466.3799999999998,4673,17135,69010,2828,2431,3122,14890,560.4000000000002,228850,6300,7294
11/08/2023,5730,18135,468.3199999999998,4631,17205,68620,2802,2457,3122,14915,562.4000000000002,227730,6321,7232
14/08/2023,5720,17930,468.49999999999983,4655,17090,68360,2790,2409,3122,14735,576.9000000000002,221220,6292,7220
15/08/2023,5744,18185,468.61999999999983,4663,17140,68940,2794,2421,3122,14710,583.1000000000001,220260,6255,7438
16/08/2023,5762,18165,469.85999999999984,4682,16845,67970,2726,2350,3122,14660,571.1000000000001,216490,6255,7434
17/08/2023,5753,18175,469.61999999999983,4802,16625,68400,2715,2382,3122,14725,570.0000000000001,217380,6291,7508
18/08/2023,5723,18110,467.85999999999984,4850,16930,68420,2734,2443,3122,14700,571.3000000000002,217590,6295,7516
21/08/2023,5746,18200,469.8399999999998,4850,16920,68920,2742,2503,3122,14905,585.5000000000001,221150,6386,7600
22/08/2023,5811,18385,469.2599999999998,4766,16910,69090,2739,2506,3122,14955,572.7000000000002,225310,6234,7562
23/08/2023,5903,18435,470.6399999999998,4804,17030,69550,2757,2514,3122,15130,565.7000000000002,223400,6230,7566
24/08/2023,5966,18340,472.79999999999984,4813,17205,69490,2782,2512,3122,15115,555.7000000000002,222530,6277,7722
25/08/2023,5947,18340,471.2599999999998,4886,17395,69550,2806,2525,3122,15175,564.7000000000002,221480,6301,7918
28/08/2023,5965,18370,471.3799999999998,4865,17520,69520,2797,2506,3122,15110,569.9000000000001,219040,6319,7848
29/08/2023,5980,18460,472.8999999999998,4848,17435,69810,2817,2506,3122,15085,566.4000000000001,217720,6324,7870
30/08/2023,6051,18560,474.3799999999998,4879,17585,70000,2820,2590,3122,15210,577.1000000000001,219930,6370,7892
31/08/2023,6036,18765,475.8399999999998,4899,17635,70050,2822,2571,3122,15235,576.0000000000001,222450,6362,7902
01/09/2023,6056,19115,475.1199999999998,4904,17765,70350,2805,2604,3122,16065,586.7000000000002,222940,6436,8022
04/09/2023,6007,18750,477.0399999999998,4842,17395,69960,2762,2567,3122,16005,597.4000000000001,223450,6449,7834
05/09/2023,5953,18765,477.1999999999998,4859,17505,69670,2774,2584,3122,16035,602.8000000000002,228120,6469,7820
06/09/2023,5935,18905,476.4599999999998,4885,17625,70110,2780,2580,3122,16135,619.2000000000002,229090,6528,7842
07/09/2023,5872,18960,476.3399999999998,4831,17195,69840,2766,2530,3122,16325,624.3000000000002,227230,6473,7752
08/09/2023,5891,18750,479.0599999999998,4766,16930,69370,2746,2517,3122,16160,623.2000000000002,224630,6496,7684
11/09/2023,5931,18935,478.7599999999998,4769,17160,69700,2757,2545,3122,16260,619.0000000000001,223780,6402,7690
12/09/2023,5914,19045,478.9799999999998,4790,17325,69870,2741,2560,3122,16275,629.0000000000001,221630,6367,7706
13/09/2023,5927,18920,479.8799999999998,4743,17005,69750,2738,2519,3122,16200,640.5000000000001,219920,6314,7592
14/09/2023,6027,19095,484.2199999999998,4715,17100,70090,2753,2556,3122,16345,660.9000000000001,224240,6283,7722
15/09/2023,6037,19120,481.9399999999998,4712,17260,70400,2781,2558,3122,16360,665.5,225000,6339,7742
18/09/2023,5953,18980,479.5399999999998,4717,17170,70070,2735,2619,3122,16190,664.9000000000001,228570,6297,7648
19/09/2023,5988,19025,482.0199999999998,4687,17345,69410,2729,2627,3122,16140,659.8000000000001,224570,6307,7482
20/09/2023,6031,19095,483.5999999999998,4745,17140,69360,2743,2585,3122,16115,650.9000000000001,227500,6339,7522
21/09/2023,6002,19195,483.0999999999998,4725,17085,69130,2742,2541,3122,15905,645.4000000000001,227330,6232,7276
22/09/2023,6077,19405,482.6999999999998,4699,17120,68830,2742,2536,3122,16170,655.9000000000001,224690,6299,7370
